results__bestsellers_date,results__published_date,results__display_name,results__normal_list_ends_at,results__books__rank,results__books__primary_isbn10,results__books__primary_isbn13,results__books__description,results__books__title,results__books__author
10/5/2013,10/20/2013,,,10,1451695993,9.78145E+12,"The host of MSNBC’s “Hardball,” a former aide to Tip O’Neill, analyzes the former speaker’s collegial relationship with President Reagan.",TIP AND THE GIPPER,Chris Matthews
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,11,345545567,9.78035E+12,"The eccentric life of the reclusive heiress Huguette Clark, who died in 2011.",EMPTY MANSIONS,Bill Dedman and Paul Clark Newell Jr
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,12,1476726094,9.78148E+12,"The Duck Commander pays tribute to “faith, family and ducks.”","HAPPY, HAPPY, HAPPY",Phil Robertson with Mark Schlabach
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,13,1451695195,9.78145E+12,A neurosurgeon recounts his near death experience during a coma from bacterial meningitis.,PROOF OF HEAVEN,Eben Alexander
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,14,052595421X,9.78053E+12,The “Parks and Recreation” actor combines autobiographical anecdotes and life advice.,PADDLE YOUR OWN CANOE,Nick Offerman
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,15,316017930,9.78032E+12,"Why some people succeed; from the author of ""Blink"" and ""The Tipping Point.""",OUTLIERS,Malcolm Gladwell
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,16,805096671,9.78081E+12,The host of “The O’Reilly Factor” recounts the events surrounding the assassination of John F. Kennedy.,KILLING KENNEDY,Bill O'Reilly and Martin Dugard
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,17,62002945,9.78006E+12,"A coming-of-age memoir organized around the musings, purveyed on Twitter, of the author's father. Originally published in 2010.",_____ MY DAD SAYS,Justin Halpern
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,18,307476073,9.78031E+12,"An account of the life-changing 1,100-mile solo hike along the Pacific Crest Trail in 1995. Originally published in 2012 and a 2014 movie.",WILD,Cheryl Strayed
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,19,1594202273,9.78159E+12,Accidents and near misses in the management of America’s nuclear arsenal.,COMMAND AND CONTROL,Eric Schlosser
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,20,679603751,9.78068E+12,"An Olympic runner’s story of survival as a prisoner of the Japanese during World War II. Read by Edward Herrmann. 13 hours, 56 minutes unabridged.",UNBROKEN,Laura Hillenbrand
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,,,,,,
10/5/2013,10/20/2013,,,,,,,,
7/24/2021,8/8/2021,Combined Print & E-Book Nonfiction,15,1,593298942,9.78059E+12,"The Pulitzer Prize-winning reporters examine Trump’s final year in office, with a focus on the key players around him.",I ALONE CAN FIX IT,Carol Leonnig and Philip Rucker
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,2,150113597X,9.7815E+12,"The Fox News host gives his take on the Green New Deal, critical race theory and social activism.",AMERICAN MARXISM,Mark R. Levin
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,3,125083001X,9.78125E+12,The author of “Fire and Fury” and “Siege” portrays events during the final days of Trump’s presidency.,LANDSLIDE,Michael Wolff
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,4,143127748,9.78014E+12,"How trauma affects the body and mind, and innovative treatments for recovery.",THE BODY KEEPS THE SCORE,Bessel van der Kolk
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,5,63049082,9.78006E+12,The Fox News host recounts his career and prescribes ways to defend against what he considers left-wing radicalism.,HOW I SAVED THE WORLD,Jesse Watters
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,6,153873480X,9.78154E+12,A senior White House reporter for The Wall Street Journal looks at Trump’s 2020 campaign and final year in office.,"FRANKLY, WE DID WIN THIS ELECTION",Michael C. Bender
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,7,593139135,9.78059E+12,The Academy Award-winning actor shares snippets from the diaries he kept over the last 35 years.,GREENLIGHTS,Matthew McConaughey
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,8,1984801252,9.78198E+12,The activist and public speaker describes her journey of listening to her inner voice.,UNTAMED,Glennon Doyle
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,9,593296907,9.78059E+12,"A look at arbitrary beliefs surrounding opium, caffeine and mescaline, which are derived from plants.",THIS IS YOUR MIND ON PLANTS,Michael Pollan
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,10,1250223180,9.78125E+12,An approach to dealing with trauma that shifts an essential question used to investigate it.,WHAT HAPPENED TO YOU?,Bruce D. Perry and Oprah Winfrey
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,11,593230256,9.78059E+12,The Pulitzer Prize-winning journalist examines aspects of caste systems across civilizations and reveals a rigid hierarchy in America today.,CASTE,Isabel Wilkerson
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,12,125027365X,9.78125E+12,The 10th book in the conservative commentator’s Killing series looks at organized crime in the United States during the 20th century.,KILLING THE MOB,Bill O'Reilly and Martin Dugard
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,13,399588191,9.7804E+12,A memoir about growing up biracial in apartheid South Africa by the host of “The Daily Show.”,BORN A CRIME,Trevor Noah
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,14,1571313567,9.78157E+12,A botanist and member of the Citizen Potawatomi Nation espouses having an understanding and appreciation of plants and animals.,BRAIDING SWEETGRASS,Robin Wall Kimmerer
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,15,006300058X,9.78006E+12,An investigative reporter for The Miami Herald gives an account of the billionaire Jeffrey Epstein's underage sex trafficking operation.,PERVERSION OF JUSTICE,Julie K. Brown
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
7/24/2021,8/8/2021,,,,,,,,
2/25/2012,3/11/2012,Combined Print & E-Book Nonfiction,15,1,,A00B0077T2BHM,"After a horrific car crash, a couple embark on a journey to fall in love all over again. The true events that inspired the movie.",THE VOW,Kim and Krickitt Carpenter with Dana Wilkerson
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,2,None,9.78085E+12,A father recounts his 3-year-old son’s encounter with Jesus and the angels during an appendectomy.,HEAVEN IS FOR REAL,Todd Burpo with Lynn Vincent
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,3,62082353,9.78006E+12,"A member of the Navy SEALs discusses his childhood, his marriage and his battlefield experiences.",AMERICAN SNIPER,Chris Kyle with Scott McEwen and Jim DeFelice
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,4,1451648553,9.78145E+12,"A biography of the recently deceased entrepreneur, based on 40 interviews with Jobs conducted over two years.",STEVE JOBS,Walter Isaacson
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,5,805093079,9.78081E+12,The anchor of “The O’Reilly Factor” recounts the assassination of Abraham Lincoln.,KILLING LINCOLN,Bill O'Reilly and Martin Dugard
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,6,,9.7802E+12,"A historian’s account of the crucial Revolutionary battles at Trenton and Princeton, beginning on Christmas night in 1776; winner of the 2005 Pulitzer Prize in history.",WASHINGTON’S CROSSING,David Hackett Fischer
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,7,679603751,9.78068E+12,An Olympic runner’s story of survival as a prisoner of the Japanese in World War II.,UNBROKEN,Laura Hillenbrand
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,8,679603441,9.78068E+12,A former White House intern recounts her affair with John F. Kennedy.,ONCE UPON A SECRET,Mimi Alford
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,9,1400067553,9.7814E+12,A journalist reports on families striving for better lives in a Mumbai slum.,BEHIND THE BEAUTIFUL FOREVERS,Katherine Boo
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,10,316056871,9.78032E+12,"A memoir from the former ""Saturday Night Live"" star and creator of ""30 Rock.""",BOSSYPANTS,Tina Fey
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,11,307352145,9.78031E+12,Introverts — one-third of the population — are undervalued in American society.,QUIET,Susan Cain
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,12,1451614217,9.78145E+12,"An entrepreneur argues that innovations in water, food and energy will solve society’s biggest problems.",ABUNDANCE,Peter H Diamandis and Steven Kotler
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,13,1439173249,9.78144E+12,A talk-show host surveys the history of utopias and warns that Americans must choose between utopianism and liberty.,AMERITOPIA,Mark R Levin
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,14,1439187029,9.78144E+12,A woman breaks free of the Satmar Hasidic community in Brooklyn in which she was raised.,UNORTHODOX,Deborah Feldman
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,15,1594203334,9.78159E+12,An American mother discovers the principles of French parenting.,BRINGING UP BÉBÉ,Pamela Druckerman
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,16,1400052181,9.7814E+12,The story of a woman whose cancer cells were cultured without her permission in 1951.,THE IMMORTAL LIFE OF HENRIETTA LACKS,Rebecca Skloot
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,17,307453421,9.78031E+12,"The author of ""The Bell Curve"" explores the state of white America, 1960-2010.",COMING APART,Charles Murray
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,18,1455503126,9.78146E+12,"An examination of politics, faith and culture from a Christian perspective.",INDIVISIBLE,James Robison and Jay W Richards
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,19,802194761,9.7808E+12,A gossipy account of the sex lives of the stars during Hollywood’s golden age.,FULL SERVICE,Scotty Bowers with Lionel Friedberg
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,20,1451669038,9.78145E+12,More stories from a life of serial debauchery.,HILARITY ENSUES,Tucker Max
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
2/25/2012,3/11/2012,,,,,,,,
4/28/2012,5/13/2012,Combined Print & E-Book Nonfiction,15,1,1400069343,9.7814E+12,"The journalist and novelist, now nearly 60, looks back at her experiences and those of her generation.","LOTS OF CANDLES, PLENTY OF CAKE",Anna Quindlen
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,2,,9.7811E+12,A blogger recalls her unusual upbringing.,LET'S PRETEND THIS NEVER HAPPENED,Jenny Lawson
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,3,307460983,9.78031E+12,"America’s path to war has become too easy, with excessive power ceded to the executive branch, the MSNBC host argues.",DRIFT,Rachel Maddow
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,4,849946158,9.78085E+12,A father recounts his 3-year-old son’s encounter with Jesus and the angels during an appendectomy.,HEAVEN IS FOR REAL,Todd Burpo with Lynn Vincent
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,5,62030310,9.78006E+12,"The former secretary of state describes her family’s life in Czechoslovakia, where she was born; their exile in London during World War II; their return to their homeland after the war and their final move to the United States in 1948.",PRAGUE WINTER,Madeleine Albright with Bill Woodward
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,6,547386079,9.78055E+12,An account of the science of creativity argues that it is not a gift but a group of thought processes that can be learned.,IMAGINE,Jonah Lehrer
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,7,679603859,9.78068E+12,"A Times reporter’s account of the science behind how we form, and break, habits.",THE POWER OF HABIT,Charles Duhigg
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,8,1451648472,9.78145E+12,Recollections of the Secret Service agent assigned to guard Jacqueline Kennedy.,MRS. KENNEDY AND ME,Clint Hill
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,9,None,A00B007LBD71A,"Stories of the passengers in the Titanic’s lifeboat No. 8, one of the first to leave the sinking ship.",LIFEBOAT NO. 8,Elizabeth Kaye
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,10,1451648553,9.78145E+12,"A biography of the recently deceased entrepreneur, based on 40 interviews with Jobs conducted over two years.",STEVE JOBS,Walter Isaacson
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,11,805093079,9.78081E+12,The anchor of “The O’Reilly Factor” recounts the assassination of Abraham Lincoln.,KILLING LINCOLN,Bill O'Reilly and Martin Dugard
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,12,679603751,9.78068E+12,An Olympic runner’s story of survival as a prisoner of the Japanese in World War II.,UNBROKEN,Laura Hillenbrand
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,13,1439127700,9.78144E+12,Two journalists examine the relationships between sitting presidents and their predecessors.,THE PRESIDENTS CLUB,Nancy Gibbs and Michael Duffy
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,14,307985989,9.78031E+12,The golf coach’s memoir describes his six eventful years with Tiger Woods.,THE BIG MISS,Hank Haney
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,15,307592731,9.78031E+12,"A woman’s account of a life-changing 1,100-mile hike along the Pacific Crest Trail.",WILD,Cheryl Strayed
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,16,62082353,9.78006E+12,"A member of the Navy Seals who has the most career sniper kills in United States military history discusses his childhood, his marriage and his battlefield experiences during the Iraq war.",AMERICAN SNIPER,Chris Kyle with Scott McEwen and Jim DeFelice
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,17,316056871,9.78032E+12,"A memoir from the former “Saturday Night Live” star, film actress and creator of “30 Rock” and ""Unbreakable Kimmy Schmidt."" Originally published in 2011.",BOSSYPANTS,Tina Fey
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,18,1400052181,9.7814E+12,The story of a woman whose cancer cells were cultured without her permission in 1951.,THE IMMORTAL LIFE OF HENRIETTA LACKS,Rebecca Skloot
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,,,,,,
4/28/2012,5/13/2012,,,19,None,9.7811E+12,"A journalist's account of the life of Shin Dong-hyuk, who escaped the North Korean prison camp where he was born and raised.",ESCAPE FROM CAMP 14,Blaine Harden
